#x,y,z
3.471e+06,0,0
3.521e+06,0,0
3.571e+06,0,0
3.621e+06,0,0
3.671e+06,0,0
3.721e+06,0,0
3.771e+06,0,0
3.821e+06,0,0
3.871e+06,0,0
3.921e+06,0,0
3.971e+06,0,0
4.021e+06,0,0
4.071e+06,0,0
4.121e+06,0,0
4.171e+06,0,0
4.221e+06,0,0
4.271e+06,0,0
4.321e+06,0,0
4.371e+06,0,0
4.421e+06,0,0
4.471e+06,0,0
4.521e+06,0,0
4.571e+06,0,0
4.621e+06,0,0
4.671e+06,0,0
4.721e+06,0,0
4.771e+06,0,0
4.821e+06,0,0
4.871e+06,0,0
4.921e+06,0,0
4.971e+06,0,0
5.021e+06,0,0
5.071e+06,0,0
5.121e+06,0,0
5.171e+06,0,0
5.221e+06,0,0
5.271e+06,0,0
5.321e+06,0,0
5.371e+06,0,0
5.421e+06,0,0
5.471e+06,0,0
5.521e+06,0,0
5.571e+06,0,0
5.621e+06,0,0
5.671e+06,0,0
5.721e+06,0,0
5.771e+06,0,0
5.821e+06,0,0
5.871e+06,0,0
5.921e+06,0,0
5.971e+06,0,0
6.021e+06,0,0
6.071e+06,0,0
6.121e+06,0,0
6.171e+06,0,0
6.221e+06,0,0
6.271e+06,0,0
6.321e+06,0,0
6.371e+06,0,0
3.4705e+06,60577,0
3.5205e+06,61450,0
3.5705e+06,62323,0
3.6204e+06,63195,0
3.6704e+06,64068,0
3.7204e+06,64940,0
3.7704e+06,65813,0
3.8204e+06,66686,0
3.8704e+06,67558,0
3.9204e+06,68431,0
3.9704e+06,69304,0
4.0204e+06,70176,0
4.0704e+06,71049,0
4.1204e+06,71921,0
4.1704e+06,72794,0
4.2204e+06,73667,0
4.2703e+06,74539,0
4.3203e+06,75412,0
4.3703e+06,76284,0
4.4203e+06,77157,0
4.4703e+06,78030,0
4.5203e+06,78902,0
4.5703e+06,79775,0
4.6203e+06,80648,0
4.6703e+06,81520,0
4.7203e+06,82393,0
4.7703e+06,83265,0
4.8203e+06,84138,0
4.8703e+06,85011,0
4.9203e+06,85883,0
4.9702e+06,86756,0
5.0202e+06,87629,0
5.0702e+06,88501,0
5.1202e+06,89374,0
5.1702e+06,90246,0
5.2202e+06,91119,0
5.2702e+06,91992,0
5.3202e+06,92864,0
5.3702e+06,93737,0
5.4202e+06,94609,0
5.4702e+06,95482,0
5.5202e+06,96355,0
5.5702e+06,97227,0
5.6201e+06,98100,0
5.6701e+06,98973,0
5.7201e+06,99845,0
5.7701e+06,1.0072e+05,0
5.8201e+06,1.0159e+05,0
5.8701e+06,1.0246e+05,0
5.9201e+06,1.0334e+05,0
5.9701e+06,1.0421e+05,0
6.0201e+06,1.0508e+05,0
6.0701e+06,1.0595e+05,0
6.1201e+06,1.0683e+05,0
6.1701e+06,1.077e+05,0
6.2201e+06,1.0857e+05,0
6.27e+06,1.0944e+05,0
6.32e+06,1.1032e+05,0
6.37e+06,1.1119e+05,0
3.4689e+06,1.2114e+05,0
3.5189e+06,1.2288e+05,0
3.5688e+06,1.2463e+05,0
3.6188e+06,1.2637e+05,0
3.6688e+06,1.2812e+05,0
3.7187e+06,1.2986e+05,0
3.7687e+06,1.3161e+05,0
3.8187e+06,1.3335e+05,0
